idProposicao,siglaTipo,nomeProposicao,ementa,dataApresentacao,casaOrigem,nomeAutor,regimeTramitacao,descricaoSituacao,urlInteiroTeor
2237411,REQ,REQ 236/2020,"Requer a criação de Comissão Externa, sem ônus, para averiguar e acompanhar a sistemática diminuição do nível do Lago de Furnas. NA",2020-02-13T18:01:00Z,CD,Newton Cardoso Jr,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1858412
2237413,OF,OF 113/2020,Requisição de informações à Secretaria Estadual do Desenvolvimento Urbano e Sustentabilidade do Estado de Sergipe. NA,2020-02-10T17:57:00Z,,Presidente,,Aguardando Providências Internas,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1858414
2237414,OF,OF 159/2020,Requisição de informações à Prefeitura Municipal de Porto das Pedras - AL. NA,2020-02-11T18:01:00Z,,Presidente,,Aguardando Providências Internas,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1858415
2237415,OF,OF 278/2020,Requisição de informações à Prefeitura do Município de Santo Amaro das Brotas (SE). NA,2020-02-11T17:55:00Z,,Presidente,,Aguardando Providências Internas,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1858416
2237416,OF,OF 160/2020,Requisição de informações à Prefeitura Municipal de Maceió - AL. NA,2020-02-11T18:02:00Z,,Presidente,,Aguardando Providências Internas,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1858417
2237417,OF,OF 114/2020,Requisição de informações à Secretaria Estadual de Meio Ambiente do Estado da Bahia. NA,2020-02-10T17:57:00Z,,Presidente,,Aguardando Providências Internas,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1858418
2237418,OF,OF 161/2020,Requisição de informações à Prefeitura Municipal de São Miguel dos Milagres - AL. NA,2020-02-11T18:03:00Z,,Presidente,,Aguardando Providências Internas,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1858419
2237419,REQ,REQ 237/2020,"Requer a inclusão da Comissão de Desenvolvimento Econômico, Indústria, Comércio e Serviços para a exame de mérito do PL 4.292 de 2019 e seus apensos. NA",2020-02-13T18:05:00Z,CD,Vinicius Carvalho,,Tramitação do Requerimento Finalizada,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1858420
2237420,OF,OF 162/2020,Requisição de informações à Prefeitura Municipal de Roteiro - AL. NA,2020-02-11T18:04:00Z,,Presidente,,Aguardando Providências Internas,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1858423
2237421,OF,OF 115/2020,Requisição de informações à Secretaria Estadual do Meio Ambiente e Recursos Hídricos do Estado do Espírito Santo. NA,2020-02-10T18:04:00Z,,Presidente,,Aguardando Providências Internas,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1858424
2237422,OF,OF 277/2020,Requisição de informações à Prefeitura do Município de Pacatuba (SE). NA,2020-02-11T18:03:00Z,,Presidente,,Aguardando Providências Internas,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1858425
2237423,OF,OF 163/2020,Requisição de informações à Prefeitura Municipal de Piaçabuçu - AL. NA,2020-02-11T18:06:00Z,,Presidente,,Aguardando Providências Internas,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1858426
2237424,OF,OF 116/2020,Requisição de informações à Secretaria Estadual de Meio Ambiente e Sustentabilidade do Estado do Rio de Janeiro. NA,2020-02-10T18:04:00Z,,Presidente,,Aguardando Providências Internas,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1858427
2237425,OF,OF 164/2020,Requisição de informações à Prefeitura Municipal de Paripueira - AL. NA,2020-02-11T18:08:00Z,,Presidente,,Aguardando Providências Internas,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1858428
2237426,OF,OF 276/2020,Requisição de informações à Prefeitura do Município de Pirambu (SE). NA,2020-02-11T18:08:00Z,,Presidente,,Aguardando Providências Internas,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1858429
2237427,OF,OF 165/2020,Requisição de informações à Prefeitura Municipal de Porto Seguro - BA. NA,2020-02-11T18:09:00Z,,Presidente,,Aguardando Providências Internas,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1858430
2237428,OF,OF 117/2020,Requisição de informações à Secretaria Estadual de Meio Ambiente e Recursos Naturais do Estado do Maranhão. NA,2020-02-10T18:04:00Z,,Presidente,,Aguardando Providências Internas,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1858431
2237429,OF,OF 166/2020,Requisição de informações à Prefeitura Municipal de Conde - BA. NA,2020-02-11T18:10:00Z,,Presidente,,Aguardando Providências Internas,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1858432
2237430,OF,OF 118/2020,Requisição de informações à Coordenação Estadual de Proteção e Defesa Civil do Estado de Alagoas. NA,2020-02-10T18:04:00Z,,Presidente,,Aguardando Providências Internas,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1858433
2237431,OF,OF 275/2020,Requisição de informações à Prefeitura do Município de Brejo Grande (SE). NA,2020-02-11T18:10:00Z,,Presidente,,Aguardando Providências Internas,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1858434
2237432,OF,OF 167/2020,Requisição de informações à Prefeitura Municipal de Igrapiúna - BA. NA,2020-02-11T18:11:00Z,,Presidente,,Aguardando Providências Internas,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1858435
2237433,OF,OF 168/2020,Requisição de informações à Prefeitura Municipal de Ituberá - BA. NA,2020-02-11T18:12:00Z,,Presidente,,Aguardando Providências Internas,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1858436
2237434,OF,OF 119/2020,Requisição de informações ao Diretor-Superintendente de Proteção e Defesa Civil do Estado da Bahia. NA,2020-02-10T18:04:00Z,,Presidente,,Aguardando Providências Internas,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1858437
2237435,OF,OF 169/2020,Requisição de informações à Prefeitura Municipal de Itacaré - BA. NA,2020-02-11T18:14:00Z,,Presidente,,Aguardando Providências Internas,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1858438
2237436,OF,OF 120/2020,Requisição de informações à Secretaria de Segurança Pública e Defesa Social do Estado do Ceará. NA,2020-02-10T18:04:00Z,,Presidente,,Aguardando Providências Internas,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1858439
2237437,OF,OF 274/2020,Requisição de informações à Prefeitura do Município de Nossa Senhora do Socorro (SE). NA,2020-02-11T18:12:00Z,,Presidente,,Aguardando Providências Internas,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1858440
2237438,OF,OF 170/2020,Requisição de informações à Prefeitura Municipal de Cairu - BA. NA,2020-02-11T18:15:00Z,,Presidente,,Aguardando Providências Internas,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1858441
2237439,OF,OF 171/2020,Requisição de informações à Prefeitura Municipal de Canavieiras - BA. NA,2020-02-11T18:16:00Z,,Presidente,,Aguardando Providências Internas,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1858442
2237440,OF,OF 273/2020,Requisição de informações à Prefeitura do Município de Aracaju (SE). NA,2020-02-11T18:16:00Z,,Presidente,,Aguardando Providências Internas,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1858443
2237441,OF,OF 172/2020,Requisição de informações à Prefeitura Municipal de Uruçuca - BA. NA,2020-02-11T18:16:00Z,,Presidente,,Aguardando Providências Internas,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1858444
2237442,OF,OF 173/2020,Requisição de informações à Prefeitura Municipal de Camaçari - BA. NA,2020-02-11T18:16:00Z,,Presidente,,Aguardando Providências Internas,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1858445
2237443,OF,OF 174/2020,Requisição de informações à Prefeitura Municipal de Mucuri - BA. NA,2020-02-11T18:16:00Z,,Presidente,,Aguardando Providências Internas,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1858446
2237444,OF,OF 175/2020,Requisição de informações à Prefeitura Municipal de Nilo Peçanha - BA. NA,2020-02-11T18:16:00Z,,Presidente,,Aguardando Providências Internas,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1858447
2237445,OF,OF 176/2020,Requisição de informações à Prefeitura Municipal de Salvador - BA. NA,2020-02-11T18:16:00Z,,Presidente,,Aguardando Providências Internas,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1858448
2237446,OF,OF 177/2020,Requisição de informações à Prefeitura Municipal de Mata de São João - BA. NA,2020-02-11T18:16:00Z,,Presidente,,Aguardando Providências Internas,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1858449
2237447,OF,OF 178/2020,Requisição de informações à Prefeitura Municipal de Caravelas - BA. NA,2020-02-11T18:16:00Z,,Presidente,,Aguardando Providências Internas,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1858450
2237448,OF,OF 179/2020,Requisição de informações à Prefeitura Municipal de Entre Rios - BA. NA,2020-02-11T18:16:00Z,,Presidente,,Aguardando Providências Internas,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1858451
2237449,OF,OF 180/2020,Requisição de informações à Prefeitura Municipal de Una - BA. NA,2020-02-11T18:16:00Z,,Presidente,,Aguardando Providências Internas,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1858452
2237450,OF,OF 181/2020,Requisição de informações à Prefeitura Municipal de Valença - BA. NA,2020-02-11T18:16:00Z,,Presidente,,Aguardando Providências Internas,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1858453
2237451,OF,OF 182/2020,Requisição de informações à Prefeitura Municipal de Santa Cruz Cabrália - BA. NA,2020-02-11T18:16:00Z,,Presidente,,Aguardando Providências Internas,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1858454
2237452,OF,OF 183/2020,Requisição de informações à Prefeitura Municipal de Alcobaça - BA. NA,2020-02-11T18:16:00Z,,Presidente,,Aguardando Providências Internas,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1858455
2237453,OF,OF 184/2020,Requisição de informações à Prefeitura Municipal de Maraú - BA. NA,2020-02-11T18:16:00Z,,Presidente,,Aguardando Providências Internas,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1858456
2237454,OF,OF 185/2020,Requisição de informações à Prefeitura Municipal de Belmonte - BA. NA,2020-02-11T18:16:00Z,,Presidente,,Aguardando Providências Internas,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1858457
2237455,OF,OF 272/2020,Requisição de informações à Prefeitura do Município de Barra dos Coqueiros (SE). NA,2020-02-11T18:18:00Z,,Presidente,,Aguardando Providências Internas,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1858458
2237456,OF,OF 186/2020,Requisição de informações à Prefeitura Municipal de Vera Cruz - BA. NA,2020-02-11T18:16:00Z,,Presidente,,Aguardando Providências Internas,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1858459
2237457,OF,OF 187/2020,Requisição de informações à Prefeitura Municipal de Jaguaripe - BA. NA,2020-02-11T18:16:00Z,,Presidente,,Aguardando Providências Internas,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1858460
2237458,OF,OF 188/2020,Requisição de informações à Prefeitura Municipal de Camamu - BA. NA,2020-02-11T18:16:00Z,,Presidente,,Aguardando Providências Internas,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1858461
2237459,OF,OF 189/2020,Requisição de informações à Prefeitura Municipal de Prado - BA. NA,2020-02-11T18:16:00Z,,Presidente,,Aguardando Providências Internas,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1858462
2237460,OF,OF 190/2020,Requisição de informações à Prefeitura Municipal de Esplanada - BA. NA,2020-02-11T18:16:00Z,,Presidente,,Aguardando Providências Internas,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1858463
2237461,OF,OF 191/2020,Requisição de informações à Prefeitura Municipal de Ilhéus - BA. NA,2020-02-11T18:16:00Z,,Presidente,,Aguardando Providências Internas,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1858494
2237462,OF,OF 192/2020,Requisição de informações à Prefeitura Municipal de Nova Viçosa - BA. NA,2020-02-11T18:16:00Z,,Presidente,,Aguardando Providências Internas,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1858495
2237463,OF,OF 193/2020,Requisição de informações à Prefeitura Municipal de Itaparica - BA. NA,2020-02-11T18:16:00Z,,Presidente,,Aguardando Providências Internas,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1858496
2237464,OF,OF 194/2020,Requisição de informações à Prefeitura Municipal de Lauro de Freitas - BA. NA,2020-02-11T18:16:00Z,,Presidente,,Aguardando Providências Internas,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1858497
2237465,OF,OF 195/2020,Requisição de informações à Prefeitura Municipal de São Gonçalo do Amarante - CE. NA,2020-02-11T18:16:00Z,,Presidente,,Aguardando Providências Internas,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1858498
2237466,OF,OF 196/2020,Requisição de informações à Prefeitura Municipal de Fortaleza - CE. NA,2020-02-11T18:16:00Z,,Presidente,,Aguardando Providências Internas,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1858499
2237467,OF,OF 197/2020,Requisição de informações à Prefeitura Municipal de Beberibe - CE. NA,2020-02-11T18:16:00Z,,Presidente,,Aguardando Providências Internas,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1858500
2237468,OF,OF 198/2020,Requisição de informações à Prefeitura Municipal de Amontada - CE. NA,2020-02-11T18:16:00Z,,Presidente,,Aguardando Providências Internas,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1858501
2237469,OF,OF 199/2020,Requisição de informações à Prefeitura Municipal de Acaraú - CE. NA,2020-02-11T18:16:00Z,,Presidente,,Aguardando Providências Internas,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1858502
2237470,OF,OF 270/2020,Requisição de informações à Prefeitura do Município de Estância (SE). NA,2020-02-11T18:44:00Z,,Presidente,,Aguardando Providências Internas,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1858503
2237471,OF,OF 200/2020,Requisição de informações à Prefeitura Municipal de Icapuí - CE. NA,2020-02-11T18:16:00Z,,Presidente,,Aguardando Providências Internas,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1858504
2237472,PL,PL 328/2020,Dispõe sobre mecanismos de segurança em aplicativos de transportes. ,2020-02-13T18:51:00Z,CD,Luis Miranda,,Tramitando em Conjunto,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1858505
2237473,OF,OF 269/2020,Requisição de informações à Prefeitura do Município de Ceará-Mirim (RN). NA,2020-02-11T18:50:00Z,,Presidente,,Aguardando Providências Internas,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1858507
2237474,OF,OF 268/2020,Requisição de informações à Prefeitura do Município de Touros (RN). NA,2020-02-11T18:56:00Z,,Presidente,,Aguardando Providências Internas,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1858508
2237475,OF,OF 201/2020,Requisição de informações à Prefeitura Municipal de Paracuru - CE. NA,2020-02-11T18:59:00Z,,Presidente,,Aguardando Providências Internas,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1858509
2237476,OF,OF 202/2020,Requisição de informações à Prefeitura Municipal de Itapipoca - CE. NA,2020-02-11T18:59:00Z,,Presidente,,Aguardando Providências Internas,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1858510
2237477,OF,OF 203/2020,Requisição de informações à Prefeitura Municipal de Fortim - CE. NA,2020-02-11T18:59:00Z,,Presidente,,Aguardando Providências Internas,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1858511
2237478,OF,OF 267/2020,Requisição de informações à Prefeitura do Município de Parnamirim (RN). NA,2020-02-11T18:59:00Z,,Presidente,,Aguardando Providências Internas,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1858512
2237479,OF,OF 204/2020,Requisição de informações à Prefeitura Municipal de Cascavel - CE. NA,2020-02-11T18:59:00Z,,Presidente,,Aguardando Providências Internas,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1858513
